DS_NAME,N,NL,CLF_NAME,KFOLDS,TRE,TESTE,TESTE_STD,E_DIFF,REGULARIZATIN,HPS
Moon,100,0.0,svm,5,0.6425000000000001,0.57,0.19646882704388502,0.07250000000000012,1.0,0.001
Moon,100,0.0,svm,5,0.6425000000000001,0.57,0.19646882704388502,0.07250000000000012,1.0,0.005
Moon,100,0.0,svm,5,0.7175,0.72,0.09273618495495704,-0.0024999999999999467,1.0,0.01
Moon,100,0.0,svm,5,0.7699999999999999,0.78,0.09273618495495704,-0.01000000000000012,1.0,0.1
Moon,100,0.0,svm,5,0.9925,1.0,0.0,-0.007499999999999951,1.0,0.5
Moon,100,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,1.0
Moon,100,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,5.0
Moon,100,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,10.0
Moon,100,0.0,svm,5,1.0,1.0,0.0,0.0,1.0,100.0
Moon,100,0.0,svm,5,1.0,0.8200000000000001,0.09273618495495704,0.17999999999999994,1.0,1000.0
Moon,100,0.1,svm,5,0.555,0.43000000000000005,0.12083045973594571,0.125,1.0,0.001
Moon,100,0.1,svm,5,0.655,0.5900000000000001,0.15937377450509227,0.06499999999999995,1.0,0.005
Moon,100,0.1,svm,5,0.8125,0.8099999999999999,0.08602325267042626,0.0025000000000000577,1.0,0.01
Moon,100,0.1,svm,5,0.8575000000000002,0.85,0.07745966692414837,0.007500000000000173,1.0,0.1
Moon,100,0.1,svm,5,0.95,0.95,0.04472135954999579,0.0,1.0,0.5
Moon,100,0.1,svm,5,1.0,1.0,0.0,0.0,1.0,1.0
Moon,100,0.1,svm,5,1.0,1.0,0.0,0.0,1.0,5.0
Moon,100,0.1,svm,5,1.0,1.0,0.0,0.0,1.0,10.0
Moon,100,0.1,svm,5,1.0,0.9800000000000001,0.024494897427831803,0.019999999999999907,1.0,100.0
